lemma	derivation	category	cluster_id	senses
kAla	kAla	praatipadika	1	dark-blue; dark-blue colour
kAla	kAla/	praatipadika	1	right point of time; the proper time
kAla	kAla	praatipadika	2	Name of an enemy of Śiva; Name of Śiva
kAla	kAla/	praatipadika	2	destiny; fate
kAla	kAla	praatipadika	3	the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	3	season; season for
kAla	kAla	praatipadika	4	the plant Cassia Sophora
kAla	kAla/	praatipadika	4	occasion
kAla	kAla	praatipadika	5	the resin of the plant Shorea robusta
kAla	kAla/	praatipadika	5	time
kAla	kAla	praatipadika	6	of one of the nine treasures
kAla	kAla/	praatipadika	6	meal-time
kAla	kAla	praatipadika	7	the planet Saturn
kAla	kAla/	praatipadika	7	time of the world
kAla	kAla	praatipadika	8	of the prince Kāla-yavana
kAla	kAla/	praatipadika	8	the end
kAla	kAla	praatipadika	9	the Indian cuckoo
kAla	kAla/	praatipadika	9	a fixed
kAla	kAla	praatipadika	10	a red kind of Plumbago
kAla	kAla/	praatipadika	10	a section
kAla	kAla	praatipadika	11	of a dark colour
kAla	kAla/	praatipadika	11	hour
kAla	kAla	praatipadika	12	Name of a mountain
kAla	kAla/	praatipadika	12	part
kAla	kAla	praatipadika	13	a kind of perfume
kAla	kAla/	praatipadika	13	a space of time
kAla	kAla	praatipadika	14	a mystical Name of the letter
kAla	kAla/	praatipadika	14	circumstance
kAla	kAla	praatipadika	15	Name of an author of Mantras
kAla	kAla/	praatipadika	15	prosody
kAla	kAla	praatipadika	16	the black part of the eye
kAla	kAla/	praatipadika	16	time of death
kAla	kAla	praatipadika	17	a black kind of Agallochum
kAla	kAla/	praatipadika	17	a period of time
kAla	kAla	praatipadika	18	Name of a future Buddha
kAla	kAla/	praatipadika	18	measure of time
kAla	kAla	praatipadika	19	Name of a son of Hrada
kAla	kAla	praatipadika	20	Name of a brother of king Prasena-jit
kAla	kAla	praatipadika	21	Name of a Rakṣas
kAla	kAla	praatipadika	22	Name of a Nāga-rāja
kAla	kAla	praatipadika	23	Name of Rudra
kAla	kAla	praatipadika	24	iron
karman	ka/rman	praatipadika	0	work
karman	ka/rman	praatipadika	1	special duty
karman	ka/rman	praatipadika	2	the tenth lunar mansion
karman	ka/rman	praatipadika	3	physicking
karman	ka/rman	praatipadika	4	rite
karman	ka/rman	praatipadika	5	organ of sense
karman	ka/rman	praatipadika	6	the object
karman	ka/rman	praatipadika	7	medical attendance
karman	ka/rman	praatipadika	8	obligation
karman	ka/rman	praatipadika	9	office
karman	ka/rman	praatipadika	10	product
karman	ka/rman	praatipadika	11	fate
karman	ka/rman	praatipadika	12	occupation
karman	ka/rman	praatipadika	13	result
karman	ka/rman	praatipadika	14	performance
karman	ka/rman	praatipadika	15	any religious act
karman	ka/rman	praatipadika	16	labour
karman	ka/rman	praatipadika	17	calculation
karman	ka/rman	praatipadika	18	effect
karman	ka/rman	praatipadika	19	act
karman	ka/rman	praatipadika	20	former act as leading to inevitable results
karman	ka/rman	praatipadika	21	action consisting in motion
karman	ka/rman	praatipadika	22	activity
karman	ka/rman	praatipadika	23	business
karman	ka/rman	praatipadika	24	action
kavi	kav	praatipadika	0	seer
kavi	kavi/	praatipadika	0	Name of the Soma; Name of the Soma priest
kavi	kav	praatipadika	1	sage
kavi	kavi/	praatipadika	1	intelligent; intelligent man
kavi	kav	praatipadika	2	poet
kavi	kavi/	praatipadika	2	the sun
kavi	kav	praatipadika	3	Name of the Aśvins
kavi	kavi/	praatipadika	3	Name of Brahmā; Name of a son of Brahmā
kavi	kav	praatipadika	4	prophet
kavi	kavi/	praatipadika	4	Name of Śukra; father of Śukra
kavi	kav	praatipadika	5	a singer
kavi	kavi/	praatipadika	5	skilful
kavi	kav	praatipadika	6	bard
kavi	kavi/	praatipadika	6	pupil of Garga
kavi	kav	praatipadika	7	Name of several gods
kavi	kavi/	praatipadika	7	wise
kavi	kav	praatipadika	8	Name of Maruts
kavi	kavi/	praatipadika	8	prudent
kavi	kav	praatipadika	9	Name of Varuṇa
kavi	kavi/	praatipadika	9	the soul in the Sāṃkhya philosophy
kavi	kav	praatipadika	10	Name of Indra
kavi	kavi/	praatipadika	10	the reins
kavi	kav	praatipadika	11	Name of Ādityas
kavi	kavi/	praatipadika	11	Name of the Ṛbhus
kavi	kav	praatipadika	12	Name of Agni
kavi	kavi/	praatipadika	12	of various men
kavi	kav	praatipadika	13	a wise man
kavi	kavi/	praatipadika	13	knowing
kavi	kavi/	praatipadika	14	cunning
kavi	kavi/	praatipadika	15	a thinker
kavi	kavi/	praatipadika	16	enlightened
kavi	kavi/	praatipadika	17	leader
kavi	kavi/	praatipadika	18	an owl
kavi	kavi/	praatipadika	19	sensible
kavi	kavi/	praatipadika	20	the bit of a bridle
kavi	kavi/	praatipadika	21	Name of the ancient sages
kavi	kavi/	praatipadika	22	a keeper
kavi	kavi/	praatipadika	23	Name of the planet Venus
kavi	kavi/	praatipadika	24	Name of Pūṣan
kavi	kavi/	praatipadika	25	Name of Vālmīki
kavi	kavi/	praatipadika	26	man of understanding
kavi	kavi/	praatipadika	27	Name of other sacrificers
kavi	kavi/	praatipadika	28	gifted with insight
kavi	kavi/	praatipadika	29	a ladle
kavi	kavi/	praatipadika	30	Name of a son of Kauśika
kavi	kavi/	praatipadika	31	Name of a particular poet
kavi	kavi/	praatipadika	32	Name of the sons of several Manus
kavi	kavi/	praatipadika	33	Name of the gates of the sacrificial enclosure
kavi	kavi/	praatipadika	34	Name of a son of Ṛṣabha
kavi	kavi/	praatipadika	35	herd
kavi	kavi/	praatipadika	36	Name of a son of Bhṛgu
kavi	kavi/	praatipadika	37	a cunning fighter
kavi	kavi/	praatipadika	38	Name of ancient patriarchs
kf	kf	dhaatu	0	to injure
kf	kf	dhaatu	1	a fog
kf	kf	dhaatu	2	being done
mad	mad	dhaatu	0	exhilarate; exult
mad	mad	dhaatu	1	to be glad; to rejoice
mad	mad	dhaatu	2	be glad; be pleased
mad	mad	dhaatu	3	satisfy
mad	mad	dhaatu	4	to enjoy heavenly bliss
mad	mad	dhaatu	5	to tarry
mad	mad	dhaatu	6	to gladden
mad	mad	dhaatu	7	revel in
mad	mad	dhaatu	8	pause
mad	mad	dhaatu	9	rejoice
mad	mad	dhaatu	10	inflame
mad	mad	dhaatu	11	to boil
mad	mad	dhaatu	12	intoxicate
mad	mad	dhaatu	13	bubble
mad	mad	dhaatu	14	stand still
mad	mad	dhaatu	15	base of the first person pronoun in the singular number number
mad	mad	dhaatu	16	be drunk with
mad	mad	dhaatu	17	at ease
mad	mad	dhaatu	18	delight
mad	mad	dhaatu	19	animate
mad	mad	dhaatu	20	inspire
mad	mad	dhaatu	21	happy
muc	muc	dhaatu	0	be about to set free; freeing; to be set free; to set free
muc	muc	dhaatu	1	cast; intend to cast
muc	muc	dhaatu	2	to desire final liberation; to wish to free one's self
muc	muc	dhaatu	3	to wish; to wish to deliver
muc	muc	dhaatu	4	to be loosed; to cause to loose; to loose
muc	muc	dhaatu	5	to put on
muc	muc	dhaatu	6	release; released
muc	muc	dhaatu	7	to spare
muc	muc	dhaatu	8	relinquish; to relinquish
muc	muc	dhaatu	9	let go; letting go
muc	muc	dhaatu	10	unyoke
muc	muc	dhaatu	11	to gladden
muc	muc	dhaatu	12	to get rid of
muc	muc	dhaatu	13	unharness
muc	muc	dhaatu	14	to send forth
muc	muc	dhaatu	15	shooting
muc	muc	dhaatu	16	slacken
muc	muc	dhaatu	17	to redeem
muc	muc	dhaatu	18	yield enjoyment
muc	muc	dhaatu	19	set aside
muc	muc	dhaatu	20	utter
muc	muc	dhaatu	21	to cheat
muc	muc	dhaatu	22	let live
muc	muc	dhaatu	23	sending
muc	muc	dhaatu	24	to be deprived
muc	muc	dhaatu	25	spend
muc	muc	dhaatu	26	to deliver one's self from
muc	muc	dhaatu	27	to give away
muc	muc	dhaatu	28	to yield
muc	muc	dhaatu	29	to open
muc	muc	dhaatu	30	leave
muc	muc	dhaatu	31	emit
muc	muc	dhaatu	32	quit
muc	muc	dhaatu	33	absolve from
muc	muc	dhaatu	34	dismiss
muc	muc	dhaatu	35	throw
muc	muc	dhaatu	36	deliverance
muc	muc	dhaatu	37	to abstain from
muc	muc	dhaatu	38	to unloose
muc	muc	dhaatu	39	beatitude
muc	muc	dhaatu	40	delivering from
muc	muc	dhaatu	41	allow to depart
muc	muc	dhaatu	42	depose
muc	muc	dhaatu	43	free
muc	muc	dhaatu	44	discharging
muc	muc	dhaatu	45	escape
muc	muc	dhaatu	46	give up
muc	muc	dhaatu	47	hurl
muc	muc	dhaatu	48	liberate
muc	muc	dhaatu	49	delight
muc	muc	dhaatu	50	shoot
muc	muc	dhaatu	51	let loose
muc	muc	dhaatu	52	abandon
muc	muc	dhaatu	53	shed
muc	muc	dhaatu	54	to be about to give up
muc	muc	dhaatu	55	grant
muc	muc	dhaatu	56	letting fall
muc	muc	dhaatu	57	bestow
muc	muc	dhaatu	58	destitute of
muc	muc	dhaatu	59	discharge
muc	muc	dhaatu	60	dropping
muc	muc	dhaatu	61	despatch
prakfti	pra-kfti	cpd-praatipadika	0	temper; temperament
prakfti	pra-kfti	cpd-praatipadika	1	Name of a woman; a woman
prakfti	pra-kfti	cpd-praatipadika	2	a king's ministers; the body of ministers
prakfti	pra-kfti	cpd-praatipadika	3	Nature; nature
prakfti	pra-kfti	cpd-praatipadika	4	the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	5	unalterably
prakfti	pra-kfti	cpd-praatipadika	6	original; the original
prakfti	pra-kfti	cpd-praatipadika	7	womankind
prakfti	pra-kfti	cpd-praatipadika	8	properly
prakfti	pra-kfti	cpd-praatipadika	9	the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	10	rule
prakfti	pra-kfti	cpd-praatipadika	11	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	12	the crude
prakfti	pra-kfti	cpd-praatipadika	13	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	14	model
prakfti	pra-kfti	cpd-praatipadika	15	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	16	the third nature
prakfti	pra-kfti	cpd-praatipadika	17	pattern
prakfti	pra-kfti	cpd-praatipadika	18	primary essences which evolve the whole visible world
prakfti	pra-kfti	cpd-praatipadika	19	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	20	primary substance
prakfti	pra-kfti	cpd-praatipadika	21	origin
prakfti	pra-kfti	cpd-praatipadika	22	powers of the state
prakfti	pra-kfti	cpd-praatipadika	23	placing before
prakfti	pra-kfti	cpd-praatipadika	24	matter
prakfti	pra-kfti	cpd-praatipadika	25	natural form
prakfti	pra-kfti	cpd-praatipadika	26	naturally
prakfti	pra-kfti	cpd-praatipadika	27	standard
prakfti	pra-kfti	cpd-praatipadika	28	the male
prakfti	pra-kfti	cpd-praatipadika	29	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	30	at first
prakfti	pra-kfti	cpd-praatipadika	31	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	32	extraction
prakfti	pra-kfti	cpd-praatipadika	33	the constituent elements
prakfti	pra-kfti	cpd-praatipadika	34	root
prakfti	pra-kfti	cpd-praatipadika	35	cause
prakfti	pra-kfti	cpd-praatipadika	36	female organ of generation
prakfti	pra-kfti	cpd-praatipadika	37	an animal
prakfti	pra-kfti	cpd-praatipadika	38	making
prakfti	pra-kfti	cpd-praatipadika	39	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	40	character
prakfti	pra-kfti	cpd-praatipadika	41	fundamental form
prakfti	pra-kfti	cpd-praatipadika	42	Name of work
prakfti	pra-kfti	cpd-praatipadika	43	counsellors
prakfti	pra-kfti	cpd-praatipadika	44	citizens
prakfti	pra-kfti	cpd-praatipadika	45	affair
prakfti	pra-kfti	cpd-praatipadika	46	artisans
prakfti	pra-kfti	cpd-praatipadika	47	disposition
prakfti	pra-kfti	cpd-praatipadika	48	base
prakfti	pra-kfti	cpd-praatipadika	49	a goddess
prakfti	pra-kfti	cpd-praatipadika	50	a eunuch
prakfti	pra-kfti	cpd-praatipadika	51	an uninflected word
prakfti	pra-kfti	cpd-praatipadika	52	condition of anything
prakfti	pra-kfti	cpd-praatipadika	53	constitution
prakfti	pra-kfti	cpd-praatipadika	54	elementary form of a word
prakfti	pra-kfti	cpd-praatipadika	55	a mother
prakfti	pra-kfti	cpd-praatipadika	56	ministry
prakfti	pra-kfti	cpd-praatipadika	57	by nature
prakfti	pra-kfti	cpd-praatipadika	58	original source
rUpa	rUpa/	praatipadika	0	form; handsome form
rUpa	rUpa/	praatipadika	1	word
rUpa	rUpa/	praatipadika	2	a reflection; reflection
rUpa	rUpa/	praatipadika	3	way
rUpa	rUpa/	praatipadika	4	the arithmetical unit
rUpa	rUpa/	praatipadika	5	that is the organized body
rUpa	rUpa/	praatipadika	6	phenomenon
rUpa	rUpa/	praatipadika	7	the quality of colour
rUpa	rUpa/	praatipadika	8	verb
rUpa	rUpa/	praatipadika	9	splendour
rUpa	rUpa/	praatipadika	10	sign
rUpa	rUpa/	praatipadika	11	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	12	shape
rUpa	rUpa/	praatipadika	13	likeness
rUpa	rUpa/	praatipadika	14	mark
rUpa	rUpa/	praatipadika	15	rereading a book
rUpa	rUpa/	praatipadika	16	symptom
rUpa	rUpa/	praatipadika	17	trace of
rUpa	rUpa/	praatipadika	18	a sound
rUpa	rUpa/	praatipadika	19	sort
rUpa	rUpa/	praatipadika	20	mode
rUpa	rUpa/	praatipadika	21	phantom shapes
rUpa	rUpa/	praatipadika	22	integer number
rUpa	rUpa/	praatipadika	23	character
rUpa	rUpa/	praatipadika	24	dreamy
rUpa	rUpa/	praatipadika	25	peculiarity
rUpa	rUpa/	praatipadika	26	exemplar
rUpa	rUpa/	praatipadika	27	circumstances
rUpa	rUpa/	praatipadika	28	kind
rUpa	rUpa/	praatipadika	29	a word of unknown meaning
rUpa	rUpa/	praatipadika	30	manner
rUpa	rUpa/	praatipadika	31	feature
rUpa	rUpa/	praatipadika	32	a single specimen
rUpa	rUpa/	praatipadika	33	grace
rUpa	rUpa/	praatipadika	34	image
rUpa	rUpa/	praatipadika	35	material form id est
rUpa	rUpa/	praatipadika	36	play
rUpa	rUpa/	praatipadika	37	Name of a place
rUpa	rUpa/	praatipadika	38	a beast
rUpa	rUpa/	praatipadika	39	a known quantity as having specific form
rUpa	rUpa/	praatipadika	40	a particular coin
rUpa	rUpa/	praatipadika	41	loveliness
rUpa	rUpa/	praatipadika	42	drama
rUpa	rUpa/	praatipadika	43	known
rUpa	rUpa/	praatipadika	44	nature
rUpa	rUpa/	praatipadika	45	any outward appearance
rUpa	rUpa/	praatipadika	46	a show
rUpa	rUpa/	praatipadika	47	cattle
rUpa	rUpa/	praatipadika	48	absolute number
rUpa	rUpa/	praatipadika	49	Name of a people
rUpa	rUpa/	praatipadika	50	beauty
rUpa	rUpa/	praatipadika	51	any form of a noun
rUpa	rUpa/	praatipadika	52	figure
rUpa	rUpa/	praatipadika	53	colour
rasa	ra/sa	praatipadika	0	essential juice of the body; the primary juice called chyle
rasa	ra/sa	praatipadika	1	a constituent fluid; fluid
rasa	ra/sa	praatipadika	2	sentiment prevailing in it; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	3	affection; love
rasa	ra/sa	praatipadika	4	flavour; taste; the taste
rasa	ra/sa	praatipadika	5	the tongue
rasa	ra/sa	praatipadika	6	juice of fruit; juice of plants; juice of the sugar-cane
rasa	ra/sa	praatipadika	7	the feeling
rasa	ra/sa	praatipadika	8	resin
rasa	ra/sa	praatipadika	9	the son of a Niṣāda
rasa	ra/sa	praatipadika	10	syrup
rasa	ra/sa	praatipadika	11	the sap
rasa	ra/sa	praatipadika	12	pleasure
rasa	ra/sa	praatipadika	13	seasoning
rasa	ra/sa	praatipadika	14	water
rasa	ra/sa	praatipadika	15	poison
rasa	ra/sa	praatipadika	16	the best
rasa	ra/sa	praatipadika	17	liquor
rasa	ra/sa	praatipadika	18	quicksilver
rasa	ra/sa	praatipadika	19	sauce
rasa	ra/sa	praatipadika	20	serum
rasa	ra/sa	praatipadika	21	mineral in a state of fusion
rasa	ra/sa	praatipadika	22	soup
rasa	ra/sa	praatipadika	23	delight
rasa	ra/sa	praatipadika	24	fondness for
rasa	ra/sa	praatipadika	25	nectar
rasa	ra/sa	praatipadika	26	mind
rasa	ra/sa	praatipadika	27	inclination
rasa	ra/sa	praatipadika	28	milk
rasa	ra/sa	praatipadika	29	spice
rasa	ra/sa	praatipadika	30	religious sentiment
rasa	ra/sa	praatipadika	31	any liquid
rasa	ra/sa	praatipadika	32	melted butter
rasa	ra/sa	praatipadika	33	prime part of anything
rasa	ra/sa	praatipadika	34	draught
rasa	ra/sa	praatipadika	35	Om
rasa	ra/sa	praatipadika	36	green onion
rasa	ra/sa	praatipadika	37	metallic salt
rasa	ra/sa	praatipadika	38	marrow
rasa	ra/sa	praatipadika	39	a Śanakī
rasa	ra/sa	praatipadika	40	myrrh
rasa	ra/sa	praatipadika	41	semen virile
rasa	ra/sa	praatipadika	42	essence
rasa	ra/sa	praatipadika	43	Name of the number six
rasa	ra/sa	praatipadika	44	gold
rasa	ra/sa	praatipadika	45	any mixture
rasa	ra/sa	praatipadika	46	potion
rasa	ra/sa	praatipadika	47	a species of amaranth
rasa	ra/sa	praatipadika	48	charm
rasa	ra/sa	praatipadika	49	any mineral
rasa	ra/sa	praatipadika	50	character of a work
rasa	ra/sa	praatipadika	51	condiment
rasa	ra/sa	praatipadika	52	disposition of the heart
rasa	ra/sa	praatipadika	53	any object of taste
rasa	ra/sa	praatipadika	54	finest
rasa	ra/sa	praatipadika	55	a kind of metre
rasa	ra/sa	praatipadika	56	elixir
rasa	ra/sa	praatipadika	57	desire
rasa	ra/sa	praatipadika	58	a metal
rasa	ra/sa	praatipadika	59	Name of the sacred syllable
rasa	ra/sa	praatipadika	60	drink
rasa	ra/sa	praatipadika	61	broth
rasa	ra/sa	praatipadika	62	mercury
rasa	ra/sa	praatipadika	63	Vangueria Spinosa
saha	saha/	avyaya	0	in company; in the company of
saha	saha/	praatipadika	0	Ūrjasvatī
saha	saha/	avyaya	1	taking with one; to take with one with
saha	saha/	praatipadika	1	withstanding
saha	saha/	avyaya	2	along with; together with
saha	saha/	praatipadika	2	vanquishing
saha	saha/	avyaya	3	simultaneously with
saha	saha/	praatipadika	3	stimulating
saha	saha/	avyaya	4	with
saha	saha/	praatipadika	4	overcoming
saha	saha/	avyaya	5	conjointly
saha	saha/	praatipadika	5	the month Mārgaśīrṣa
saha	saha/	avyaya	6	in common
saha	saha/	praatipadika	6	equal to
saha	saha/	avyaya	7	in concert
saha	saha/	praatipadika	7	exerting
saha	saha/	avyaya	8	jointly
saha	saha/	praatipadika	8	kind of salt
saha	saha/	avyaya	9	at the same time
saha	saha/	praatipadika	9	causing
saha	saha/	avyaya	10	to give to take away with one
saha	saha/	praatipadika	10	mighty
saha	saha/	praatipadika	11	powerful
saha	saha/	praatipadika	12	defying
saha	saha/	praatipadika	13	bearing
saha	saha/	praatipadika	14	Mādrī
saha	saha/	praatipadika	15	a particular Agni
saha	saha/	praatipadika	16	Name of a son of Prāṇa
saha	saha/	praatipadika	17	capable of
saha	saha/	praatipadika	18	Name of a son of Manu
saha	saha/	praatipadika	19	a match for
saha	saha/	praatipadika	20	able to
saha	saha/	praatipadika	21	a species of plant
saha	saha/	praatipadika	22	effecting
saha	saha/	praatipadika	23	Name of a son of Dhṛtarāṣṭra
saha	saha/	praatipadika	24	enduring
saha	saha/	praatipadika	25	Name of a son of Kṛṣṇa
saha	saha/	praatipadika	26	a companion
sarva	sa/rva	praatipadika	0	completely; wholly
sarva	sa/rva	praatipadika	1	water
sarva	sa/rva	praatipadika	2	entire; whole
sarva	sa/rva	praatipadika	3	different
sarva	sa/rva	praatipadika	4	every
sarva	sa/rva	praatipadika	5	manifold
sarva	sa/rva	praatipadika	6	various
sarva	sa/rva	praatipadika	7	all
sarva	sa/rva	praatipadika	8	Name of a people
sarva	sa/rva	praatipadika	9	Name of Kṛṣṇa
sarva	sa/rva	praatipadika	10	altogether
sarva	sa/rva	praatipadika	11	Name of a Muni
sarva	sa/rva	praatipadika	12	in all parts
sarva	sa/rva	praatipadika	13	everywhere
sarva	sa/rva	praatipadika	14	of all sorts
sarva	sa/rva	praatipadika	15	Name of Śiva
su	su	dhaatu	0	to urge
su	su/	upasarga	0	willingly
su	su	dhaatu	1	to go
su	su/	upasarga	1	virtuous
su	su	dhaatu	2	to press out
su	su/	upasarga	2	well
su	su	dhaatu	3	to distil
su	su/	upasarga	3	to lengthen a preceding vowel
su	su	dhaatu	4	to beget
su	su/	upasarga	4	rightly
su	su	dhaatu	5	to possess supremacy
su	su/	upasarga	5	quickly
su	su	dhaatu	6	extract
su	su/	upasarga	6	very
su	su	dhaatu	7	impel
su	su/	upasarga	7	to become
su	su	dhaatu	8	move
su	su/	upasarga	8	easy
su	su	dhaatu	9	incite
su	su/	upasarga	9	right
su	su	dhaatu	10	bring forth
su	su/	upasarga	10	good
su	su/	upasarga	11	any
su	su/	upasarga	12	much
su	su/	upasarga	13	beautiful
su	su/	upasarga	14	easily
su	su/	upasarga	15	greatly
su	su/	upasarga	16	excellent
tad	ta/d	praatipadika	0	consequently; therefore; thus
tad	tad	praatipadika	0	whichsoever; whosoever
tad	ta/d	praatipadika	1	with reference to that there are these two verses
tad	tad	praatipadika	1	this
tad	ta/d	praatipadika	2	with regard to that
tad	tad	praatipadika	2	various
tad	ta/d	praatipadika	3	this world
tad	tad	praatipadika	3	notwithstanding
tad	ta/d	praatipadika	4	thither
tad	tad	praatipadika	4	every
tad	ta/d	praatipadika	5	to that spot
tad	tad	praatipadika	5	respective
tad	ta/d	praatipadika	6	there
tad	tad	praatipadika	6	that
tad	ta/d	praatipadika	7	so also
tad	tad	praatipadika	7	in other words. From Latin videlicet
tad	ta/d	praatipadika	8	this
tad	tad	praatipadika	8	namely
tad	ta/d	praatipadika	9	in that case
tad	tad	praatipadika	9	any
tad	ta/d	praatipadika	10	he she it
tad	tad	praatipadika	10	even then
tad	ta/d	praatipadika	11	now
tad	tad	praatipadika	11	on quite the same path
tad	ta/d	praatipadika	12	then
tad	tad	praatipadika	12	different
tad	ta/d	praatipadika	13	equally
tad	tad	praatipadika	13	in such a manner as follows
tad	ta/d	praatipadika	14	in this manner
tad	tad	praatipadika	14	nevertheless
tad	ta/d	praatipadika	15	Brahma
tad	ta/d	praatipadika	16	on that account
tad	ta/d	praatipadika	17	that
tad	ta/d	praatipadika	18	in that place
tad	ta/d	praatipadika	19	at that time
tad	ta/d	praatipadika	20	for that reason
tatas	ta/tas	praatipadika	0	from that place; in that place; that place
tatas	ta/tas	praatipadika	1	after that; afterwards; immediately afterwards
tatas	ta/tas	praatipadika	2	besides that; beyond that
tatas	ta/tas	praatipadika	3	to another place than that; to some other place; to that place
tatas	ta/tas	praatipadika	4	thence; thenceforth
tatas	ta/tas	praatipadika	5	what then? what took place after that?
tatas	ta/tas	praatipadika	6	then
tatas	ta/tas	praatipadika	7	from all sides
tatas	ta/tas	praatipadika	8	thereupon
tatas	ta/tas	praatipadika	9	how is it then that?
tatas	ta/tas	praatipadika	10	thither
tatas	ta/tas	praatipadika	11	for that reason
tatas	ta/tas	praatipadika	12	to everyplace
tatas	ta/tas	praatipadika	13	hither
tatas	ta/tas	praatipadika	14	in consequence of that
tatas	ta/tas	praatipadika	15	at another time
tatas	ta/tas	praatipadika	16	but
tatas	ta/tas	praatipadika	17	from that
tatas	ta/tas	praatipadika	18	here
tatas	ta/tas	praatipadika	19	consequently
tatas	ta/tas	praatipadika	20	everywhere
tatas	ta/tas	praatipadika	21	further
tatas	ta/tas	praatipadika	22	there
tu	tu	dhaatu	0	to make strong
tu	tu/	avyaya	0	nevertheless; still
tu	tu	dhaatu	1	to injure
tu	tu/	avyaya	1	then
tu	tu	dhaatu	2	to go
tu	tu/	avyaya	2	though — still; though — still not
tu	tu	dhaatu	3	efficient
tu	tu/	avyaya	3	pray! I beg
tu	tu	dhaatu	4	to have authority
tu	tu/	avyaya	4	not — however
tu	tu	dhaatu	5	be strong
tu	tu/	avyaya	5	ere - than; ere — than
tu	tu/	avyaya	6	sometimes used as a mere expletive
tu	tu/	avyaya	7	it is true — but not
tu	tu/	avyaya	8	now
tu	tu/	avyaya	9	Latindum used
tu	tu/	avyaya	10	do
tu	tu/	avyaya	11	often incorrectly written for
tu	tu/	avyaya	12	certainly — but
tu	tu/	avyaya	13	but
tu	tu/	avyaya	14	not — but
uttara	u/t-tara	cpd-praatipadika	0	to be crossed
uttara	u/ttara	praatipadika	0	a defence; a defensive measure
uttara	u/t-tara	cpd-praatipadika	1	crossing over
uttara	u/ttara	praatipadika	1	concluding; conclusion
uttara	u/ttara	praatipadika	2	is left; left
uttara	u/ttara	praatipadika	3	what remains
uttara	u/ttara	praatipadika	4	chief; the chief
uttara	u/ttara	praatipadika	5	northern; the north
uttara	u/ttara	praatipadika	6	reply
uttara	u/ttara	praatipadika	7	upper surface
uttara	u/ttara	praatipadika	8	the answer
uttara	u/ttara	praatipadika	9	prevalent result
uttara	u/ttara	praatipadika	10	upper
uttara	u/ttara	praatipadika	11	the following member
uttara	u/ttara	praatipadika	12	superior
uttara	u/ttara	praatipadika	13	more excellent
uttara	u/ttara	praatipadika	14	of several men
uttara	u/ttara	praatipadika	15	the last part of a compound
uttara	u/ttara	praatipadika	16	future
uttara	u/ttara	praatipadika	17	following
uttara	u/ttara	praatipadika	18	remainder
uttara	u/ttara	praatipadika	19	more powerful
uttara	u/ttara	praatipadika	20	posterior
uttara	u/ttara	praatipadika	21	result
uttara	u/ttara	praatipadika	22	subsequent
uttara	u/ttara	praatipadika	23	gaining a cause
uttara	u/ttara	praatipadika	24	later
uttara	u/ttara	praatipadika	25	cover
uttara	u/ttara	praatipadika	26	Name of a mountain
uttara	u/ttara	praatipadika	27	excellence
uttara	u/ttara	praatipadika	28	latter
uttara	u/ttara	praatipadika	29	Name of a song
uttara	u/ttara	praatipadika	30	excess
uttara	u/ttara	praatipadika	31	superiority
uttara	u/ttara	praatipadika	32	predominant
uttara	u/ttara	praatipadika	33	Name of a king of the Nāgas
uttara	u/ttara	praatipadika	34	Name of a school
uttara	u/ttara	praatipadika	35	Name of a son of Virāṭa
uttara	u/ttara	praatipadika	36	characteristic
uttara	u/ttara	praatipadika	37	over
uttara	u/ttara	praatipadika	38	difference
uttara	u/ttara	praatipadika	39	contradiction
uttara	u/ttara	praatipadika	40	higher
uttara	u/ttara	praatipadika	41	excellent
uttara	u/ttara	praatipadika	42	competency
uttara	u/ttara	praatipadika	43	Name of each of the Nakṣatras that contain the word uttara
uttara	u/ttara	praatipadika	44	followed by
uttara	u/ttara	praatipadika	45	a particular figure in rhetoric
uttara	u/ttara	praatipadika	46	rejoinder
uttara	u/ttara	praatipadika	47	better
uttara	u/ttara	praatipadika	48	answer
uttara	u/ttara	praatipadika	49	dominant
uttara	u/ttara	praatipadika	50	above
uttara	u/ttara	praatipadika	51	Name of the last book of the Rāmāyaṇa
vac	vac	dhaatu	0	to cause anything written; to cause to say
vac	vac	dhaatu	1	to be called; to call
vac	vac	dhaatu	2	to be spoken; to speak
vac	vac	dhaatu	3	what the saying is
vac	vac	dhaatu	4	to reproach
vac	vac	dhaatu	5	utter
vac	vac	dhaatu	6	to say
vac	vac	dhaatu	7	to read out loud
vac	vac	dhaatu	8	uttered
vac	vac	dhaatu	9	to be meant
vac	vac	dhaatu	10	to desire to say
vac	vac	dhaatu	11	told
vac	vac	dhaatu	12	proclaim
vac	vac	dhaatu	13	tell
