lemma	derivation	category	cluster_id	senses
rasa	ra/sa	praatipadika	29	semen virile
rasa	ra/sa	praatipadika	30	the prevailing sentiment in human character
rasa	ra/sa	praatipadika	31	the primary juice called chyle
rasa	ra/sa	praatipadika	32	the son of a Niṣāda
saha	saha/	avyaya	0	along with; at the same time; conjointly; simultaneously with; together with; with
saha	saha/	praatipadika	0	Mādrī
saha	saha/	avyaya	1	in common; in company; in the company of; jointly
saha	saha/	praatipadika	1	Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa
saha	saha/	avyaya	2	in concert
saha	saha/	praatipadika	2	a companion
saha	saha/	avyaya	3	taking with one; to give to take away with one; to take with one with
saha	saha/	praatipadika	3	a match for; equal to
saha	saha/	praatipadika	4	a particular Agni
saha	saha/	praatipadika	5	a species of plant
saha	saha/	praatipadika	6	bearing
saha	saha/	praatipadika	7	able to; capable of; mighty; powerful
saha	saha/	praatipadika	8	causing; effecting; stimulating
saha	saha/	praatipadika	9	kind of salt
saha	saha/	praatipadika	10	defying; enduring; exerting; overcoming; vanquishing; withstanding
saha	saha/	praatipadika	11	the month Mārgaśīrṣa
saha	saha/	praatipadika	12	Ūrjasvatī
sarva	sa/rva	praatipadika	0	Name of Kṛṣṇa
sarva	sa/rva	praatipadika	1	Name of a Muni; Name of a people
sarva	sa/rva	praatipadika	2	Name of Śiva
sarva	sa/rva	praatipadika	3	altogether; completely; entire; whole; wholly
sarva	sa/rva	praatipadika	4	all; every; everywhere; in all parts; of all sorts
sarva	sa/rva	praatipadika	5	different; manifold; various
sarva	sa/rva	praatipadika	6	water
su	su	dhaatu	0	bring forth; extract; to distil
su	su/	upasarga	0	any
su	su	dhaatu	1	move; to go
su	su/	upasarga	1	beautiful; excellent; good; virtuous
su	su	dhaatu	2	to possess supremacy
su	su/	upasarga	2	easily; easy; quickly; willingly
su	su	dhaatu	3	impel; incite; to beget; to press out; to urge
su	su/	upasarga	3	right; rightly; well
su	su/	upasarga	4	to become
su	su/	upasarga	5	to lengthen a preceding vowel
su	su/	upasarga	6	greatly; much; very
tad	ta/d	praatipadika	0	Brahma
tad	tad	praatipadika	0	in other words. From Latin videlicet
tad	ta/d	praatipadika	1	consequently; equally; for that reason; in this manner; so also; therefore; thus; with regard to that
tad	tad	praatipadika	1	in such a manner as follows
tad	ta/d	praatipadika	2	at that time; in that case; in that place; on that account; that; then; there; thither; to that spot
tad	tad	praatipadika	2	even then; nevertheless; notwithstanding
tad	ta/d	praatipadika	3	he she it; now; this; this world
tad	tad	praatipadika	3	on quite the same path
tad	ta/d	praatipadika	4	with reference to that there are these two verses
tad	tad	praatipadika	4	namely; respective; that; this
tad	tad	praatipadika	5	different; various
tad	tad	praatipadika	6	any; every; whichsoever; whosoever
tatas	ta/tas	praatipadika	0	at another time; but; everywhere; from all sides; from that place; here; in that place; that place; there; thither; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	1	after that; afterwards; besides that; beyond that; consequently; for that reason; from that; further; hither; immediately afterwards; in consequence of that; then; thence; thenceforth; thereupon
tatas	ta/tas	praatipadika	2	how is it then that?; what then? what took place after that?
tu	tu	dhaatu	0	efficient
tu	tu/	avyaya	0	Latindum used
tu	tu	dhaatu	1	to go
tu	tu/	avyaya	1	certainly — but; it is true — but not; not — but; not — however; though — still; though — still not
tu	tu	dhaatu	2	to have authority
tu	tu/	avyaya	2	ere - than; ere — than
tu	tu	dhaatu	3	to injure
tu	tu/	avyaya	3	often incorrectly written for
tu	tu	dhaatu	4	be strong; to make strong
tu	tu/	avyaya	4	pray! I beg
tu	tu/	avyaya	5	sometimes used as a mere expletive
tu	tu/	avyaya	6	but; do; nevertheless; now; still; then
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	Name of a king of the Nāgas
uttara	u/ttara	praatipadika	1	Name of a mountain; Name of a school; Name of a song
uttara	u/ttara	praatipadika	2	Name of a son of Virāṭa
uttara	u/ttara	praatipadika	3	Name of each of the Nakṣatras that contain the word uttara
uttara	u/ttara	praatipadika	4	Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	5	a defence; a defensive measure
uttara	u/ttara	praatipadika	6	a particular figure in rhetoric
uttara	u/ttara	praatipadika	7	characteristic
uttara	u/ttara	praatipadika	8	concluding; conclusion; prevalent result; result
uttara	u/ttara	praatipadika	9	contradiction; difference
uttara	u/ttara	praatipadika	10	cover
uttara	u/ttara	praatipadika	11	gaining a cause
uttara	u/ttara	praatipadika	12	is left; left; remainder; what remains
uttara	u/ttara	praatipadika	13	followed by; following; future; later; latter; posterior; subsequent; the following member
uttara	u/ttara	praatipadika	14	better; competency; excellence; excellent; more excellent; more powerful
uttara	u/ttara	praatipadika	15	of several men
uttara	u/ttara	praatipadika	16	above; chief; dominant; excess; higher; over; predominant; superior; superiority; the chief; upper; upper surface
uttara	u/ttara	praatipadika	17	rejoinder
uttara	u/ttara	praatipadika	18	answer; reply; the answer
uttara	u/ttara	praatipadika	19	the last part of a compound
uttara	u/ttara	praatipadika	20	northern; the north
vac	vac	dhaatu	0	cry aloud; to read out loud
vac	vac	dhaatu	1	announce; declare; describe; mention; proclaim; pronounce; recite; to promise; utter
vac	vac	dhaatu	2	pass for
vac	vac	dhaatu	3	to cause anything written
vac	vac	dhaatu	4	be regarded as; revile; to be called; to be meant; to be spoken; to call; to cause to say; to desire to say; to reproach; to resound; to say; what the saying is
vac	vac	dhaatu	5	accounted; said; say; speak; tell; to speak; told; uttered
yoga	yo/ga	praatipadika	0	Name of a  on the Paramārthasāra
yoga	yo/ga	praatipadika	1	Name of a variable division of time
yoga	yo/ga	praatipadika	2	Yoga personified; a follower of the Yoga system; rite conducive to Yoga
yoga	yo/ga	praatipadika	3	a constellation
yoga	yo/ga	praatipadika	4	a supernatural means
yoga	yo/ga	praatipadika	5	a violator of confidence
yoga	yo/ga	praatipadika	6	abstract contemplation; abstract meditation; aphorism; charm; incantation; meditation
yoga	yo/ga	praatipadika	7	acquiesce in anything
yoga	yo/ga	praatipadika	8	any junction
yoga	yo/ga	praatipadika	9	any simple act
yoga	yo/ga	praatipadika	10	acquisition; application; arrangement; arraying; consent; conveyance; device; disposition; equipping; fixing; harnessing; use; vehicle
yoga	yo/ga	praatipadika	11	asterism
yoga	yo/ga	praatipadika	12	at the end of a compound in consequence of
yoga	yo/ga	praatipadika	13	business; devotion; diligence; employment; endeavour; exertion; industry; undertaking; work; zeal
yoga	yo/ga	praatipadika	14	according to; by reason of; on account of; through
yoga	yo/ga	praatipadika	15	concentrated grammatical rule
yoga	yo/ga	praatipadika	16	concentration of the thoughts
yoga	yo/ga	praatipadika	17	a combined; addition; attaching; combination; conjunction; connection; contact; contact with; fitting together; joining; mixture; partaking of; putting on; putting to; putting together; relation; to agree; union
yoga	yo/ga	praatipadika	18	construction
yoga	yo/ga	praatipadika	19	etymological meaning
yoga	yo/ga	praatipadika	20	expedient; occasion; opportunity; suitability
yoga	yo/ga	praatipadika	21	fitness
yoga	yo/ga	praatipadika	22	a means; a remedy; a trick; a yoke; attention; care; cure; deceit; fraud; manner; method; spy; stratagem; way
yoga	yo/ga	praatipadika	23	lucky conjuncture
yoga	yo/ga	praatipadika	24	magical art
yoga	yo/ga	praatipadika	25	mental abstraction practised as a system
yoga	yo/ga	praatipadika	26	mixing of various materials
yoga	yo/ga	praatipadika	27	mixing with the outer world
yoga	yo/ga	praatipadika	28	original
yoga	yo/ga	praatipadika	29	performance
yoga	yo/ga	praatipadika	30	pious seeking after God
yoga	yo/ga	praatipadika	31	principal star of a lunar asterism
yoga	yo/ga	praatipadika	32	gain; possessing; profit; property; propriety; sum; total; wealth
yoga	yo/ga	praatipadika	33	regular succession
yoga	yo/ga	praatipadika	34	self-concentration
yoga	yo/ga	praatipadika	35	team
yoga	yo/ga	praatipadika	36	the act of yoking
yoga	yo/ga	praatipadika	37	syntactical dependence of a word; the connection of a word with its root; the connection of words together
yoga	yo/ga	praatipadika	38	the leading
yoga	yo/ga	praatipadika	39	the union of soul with matter; the union of the individual soul with the universal soul
yuj	yu/j	dhaatu	0	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	0	attack
yuj	yu/j	dhaatu	1	an exciter; exciting
yuj	yuj	dhaatu	1	be absorbed in meditation; to wish to be absorbed in meditation; to wish to harness
yuj	yu/j	dhaatu	2	bestowing; granting
yuj	yuj	dhaatu	2	devout
yuj	yu/j	dhaatu	3	a yoke-fellow; associate; companion; comrade
yuj	yuj	dhaatu	3	esteem lightly
yuj	yu/j	dhaatu	4	a pair; being in couples; couple; dual; pairs; the number two
yuj	yuj	dhaatu	4	fall to the lot of
yuj	yu/j	dhaatu	5	even
yuj	yuj	dhaatu	5	adjust; arrange; be fitted for; fix; furnish; help to; prepare; prepared for; provide with; recall; repair; restore; set to work; to be made ready; to equip; to fix in; to make ready; to offer; to put in order; to recollect; to set
yuj	yu/j	dhaatu	6	furnished or provided or filled with
yuj	yuj	dhaatu	6	belong to; deserve to be; direct; fit out; harnessed; not to be fit; possessed of; proper; proper for; right; suitable; to be fit
yuj	yu/j	dhaatu	7	the two Aśvins
yuj	yuj	dhaatu	7	to ascertain or know the conjunction of the moon with an asterism
yuj	yu/j	dhaatu	8	the zodiacal sign Gemini
yuj	yuj	dhaatu	8	add; bring or put together; bring together; combine; concentrate; conjunction with; connect; enjoin; join; joined; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to join; to join one's self to; to mix with; unite; yoke; yoke with
yuj	yu/j	dhaatu	9	affected by; drawn by; harnessed; joined; possessed of; yoked
yuj	yuj	dhaatu	9	to concentrate the mind in order to obtain union with the Universal Spirit
yuj	yuj	dhaatu	10	bestow anything upon; suit any one; suit anything; to confer anything upon
yuj	yuj	dhaatu	11	accomplish; despise; embrace; endow with; impel to; to accrue to; to aim at; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to encompass; to endow; to fasten on; to harness; to lead towards; to turn; to urge; undertake
yuj	yuj	dhaatu	12	to think little of
yuj	yuj	dhaatu	13	to appoint or to charge or intrust with; to wish to appoint or institute; to wish to fix or aim
yuj	yuj	dhaatu	14	apply; carry on; draw up; employ; inject; insert; perform; put to; to put on; to use; use
