lemma	derivation	category	cluster_id	senses
su	su/	upasarga	1	easily; easy; quickly; willingly
su	su	dhaatu	2	move; to beget; to go
su	su/	upasarga	2	right; rightly; well
su	su	dhaatu	3	to possess supremacy
su	su/	upasarga	3	greatly; much; very
su	su/	upasarga	4	any
su	su/	upasarga	5	to become
su	su/	upasarga	6	to lengthen a preceding vowel
tad	ta/d	praatipadika	0	consequently; equally; for that reason; in this manner; so also; therefore; thus; with regard to that
tad	tad	praatipadika	0	namely; respective; that; this
tad	ta/d	praatipadika	1	at that time; in that place; then; there; thither; to that spot
tad	tad	praatipadika	1	any; every; whichsoever; whosoever
tad	ta/d	praatipadika	2	he she it; now; that; this; this world
tad	tad	praatipadika	2	even then; nevertheless; notwithstanding
tad	ta/d	praatipadika	3	in that case; on that account
tad	tad	praatipadika	3	different; various
tad	ta/d	praatipadika	4	Brahma
tad	tad	praatipadika	4	in other words. From Latin videlicet
tad	ta/d	praatipadika	5	with reference to that there are these two verses
tad	tad	praatipadika	5	in such a manner as follows
tad	tad	praatipadika	6	on quite the same path
tatas	ta/tas	praatipadika	0	at another time; but; everywhere; from all sides; from that place; here; in that place; that place; there; thither; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	1	after that; afterwards; besides that; beyond that; further; hither; immediately afterwards; then; thenceforth; thereupon
tatas	ta/tas	praatipadika	2	consequently; for that reason; from that; in consequence of that; thence
tatas	ta/tas	praatipadika	3	how is it then that?; what then? what took place after that?
tu	tu	dhaatu	0	be strong; to make strong
tu	tu/	avyaya	0	but; do; nevertheless; now; still; then
tu	tu	dhaatu	1	efficient
tu	tu/	avyaya	1	ere - than; ere — than; not — but; not — however
tu	tu	dhaatu	2	to go
tu	tu/	avyaya	2	certainly — but; it is true — but not; though — still; though — still not
tu	tu	dhaatu	3	to have authority
tu	tu/	avyaya	3	Latindum used
tu	tu	dhaatu	4	to injure
tu	tu/	avyaya	4	often incorrectly written for
tu	tu/	avyaya	5	pray! I beg
tu	tu/	avyaya	6	sometimes used as a mere expletive
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	above; chief; dominant; excess; higher; over; predominant; superior; superiority; the chief; upper; upper surface
uttara	u/ttara	praatipadika	1	followed by; following; future; later; latter; posterior; subsequent; the following member
uttara	u/ttara	praatipadika	2	better; competency; excellence; excellent; more excellent; more powerful
uttara	u/ttara	praatipadika	3	concluding; conclusion; prevalent result; result
uttara	u/ttara	praatipadika	4	is left; left; remainder; what remains
uttara	u/ttara	praatipadika	5	Name of a mountain; Name of a school; Name of a song
uttara	u/ttara	praatipadika	6	answer; reply; the answer
uttara	u/ttara	praatipadika	7	a defence; a defensive measure
uttara	u/ttara	praatipadika	8	contradiction; difference
uttara	u/ttara	praatipadika	9	northern; the north
uttara	u/ttara	praatipadika	10	Name of a king of the Nāgas
uttara	u/ttara	praatipadika	11	Name of a son of Virāṭa
uttara	u/ttara	praatipadika	12	Name of each of the Nakṣatras that contain the word uttara
uttara	u/ttara	praatipadika	13	Name of the last book of the Rāmāyaṇa
uttara	u/ttara	praatipadika	14	a particular figure in rhetoric
uttara	u/ttara	praatipadika	15	characteristic
uttara	u/ttara	praatipadika	16	cover
uttara	u/ttara	praatipadika	17	gaining a cause
uttara	u/ttara	praatipadika	18	of several men
uttara	u/ttara	praatipadika	19	rejoinder
uttara	u/ttara	praatipadika	20	the last part of a compound
vac	vac	dhaatu	0	be regarded as; revile; to be called; to be meant; to be spoken; to call; to cause to say; to desire to say; to reproach; to resound; to speak
vac	vac	dhaatu	1	announce; declare; describe; mention; proclaim; pronounce; recite; to promise; utter
vac	vac	dhaatu	2	accounted; said; say; speak; tell; told; uttered
vac	vac	dhaatu	3	cry aloud; to read out loud
vac	vac	dhaatu	4	to say; what the saying is
vac	vac	dhaatu	5	pass for
vac	vac	dhaatu	6	to cause anything written
yoga	yo/ga	praatipadika	0	a combined; combination; conjunction; connection; consent; contact; contact with; fitting together; joining; mixture; putting together; relation; to agree; union
yoga	yo/ga	praatipadika	1	acquisition; conveyance; device; gain; partaking of; possessing; profit; property; propriety; sum; total; vehicle; wealth
yoga	yo/ga	praatipadika	2	a trick; a yoke; abstract contemplation; abstract meditation; aphorism; charm; deceit; fraud; incantation; meditation; spy; stratagem
yoga	yo/ga	praatipadika	3	addition; application; arrangement; arraying; attaching; disposition; equipping; fixing; harnessing; putting on; putting to; use
yoga	yo/ga	praatipadika	4	a means; a remedy; according to; attention; by reason of; care; cure; manner; method; on account of; through; way
yoga	yo/ga	praatipadika	5	business; devotion; diligence; employment; endeavour; exertion; industry; undertaking; work; zeal
yoga	yo/ga	praatipadika	6	expedient; occasion; opportunity; suitability
yoga	yo/ga	praatipadika	7	Yoga personified; a follower of the Yoga system; rite conducive to Yoga
yoga	yo/ga	praatipadika	8	syntactical dependence of a word; the connection of a word with its root; the connection of words together
yoga	yo/ga	praatipadika	9	the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	10	Name of a  on the Paramārthasāra
yoga	yo/ga	praatipadika	11	Name of a variable division of time
yoga	yo/ga	praatipadika	12	a constellation
yoga	yo/ga	praatipadika	13	a supernatural means
yoga	yo/ga	praatipadika	14	a violator of confidence
yoga	yo/ga	praatipadika	15	acquiesce in anything
yoga	yo/ga	praatipadika	16	any junction
yoga	yo/ga	praatipadika	17	any simple act
yoga	yo/ga	praatipadika	18	asterism
yoga	yo/ga	praatipadika	19	at the end of a compound in consequence of
yoga	yo/ga	praatipadika	20	concentrated grammatical rule
yoga	yo/ga	praatipadika	21	concentration of the thoughts
yoga	yo/ga	praatipadika	22	construction
yoga	yo/ga	praatipadika	23	etymological meaning
yoga	yo/ga	praatipadika	24	fitness
yoga	yo/ga	praatipadika	25	lucky conjuncture
yoga	yo/ga	praatipadika	26	magical art
yoga	yo/ga	praatipadika	27	mental abstraction practised as a system
yoga	yo/ga	praatipadika	28	mixing of various materials
yoga	yo/ga	praatipadika	29	mixing with the outer world
yoga	yo/ga	praatipadika	30	original
yoga	yo/ga	praatipadika	31	performance
yoga	yo/ga	praatipadika	32	pious seeking after God
yoga	yo/ga	praatipadika	33	principal star of a lunar asterism
yoga	yo/ga	praatipadika	34	regular succession
yoga	yo/ga	praatipadika	35	self-concentration
yoga	yo/ga	praatipadika	36	team
yoga	yo/ga	praatipadika	37	the act of yoking
yoga	yo/ga	praatipadika	38	the leading
yuj	yu/j	dhaatu	0	affected by; drawn by; harnessed; joined; possessed of; yoked
yuj	yuj	dhaatu	0	add; bring or put together; bring together; combine; concentrate; conjunction with; connect; enjoin; join; joined; to accrue to; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to join; to join one's self to; to mix with; unite
yuj	yu/j	dhaatu	1	a pair; being in couples; couple; dual; pairs; the number two
yuj	yuj	dhaatu	1	despise; embrace; harnessed; impel to; possessed of; to aim at; to be endowed with; to be yoked; to bring into possession of; to command; to confer; to encompass; to endow; to fasten on; to harness; to lead towards; to turn; to urge
yuj	yu/j	dhaatu	2	a yoke-fellow; associate; companion; comrade
yuj	yuj	dhaatu	2	adjust; arrange; fix; prepare; prepared for; recall; repair; restore; set to work; to be made ready; to equip; to fix in; to make ready; to put in order; to recollect; to set
yuj	yu/j	dhaatu	3	an exciter; exciting
yuj	yuj	dhaatu	3	accomplish; apply; carry on; draw up; employ; furnish; inject; insert; perform; put to; to offer; to put on; to use; undertake; use
yuj	yu/j	dhaatu	4	bestowing; granting
yuj	yuj	dhaatu	4	be fitted for; belong to; deserve to be; direct; fit out; not to be fit; proper; proper for; right; suitable; to be fit
yuj	yu/j	dhaatu	5	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	5	endow with; help to; provide with; yoke; yoke with
yuj	yu/j	dhaatu	6	even
yuj	yuj	dhaatu	6	bestow anything upon; suit any one; suit anything; to confer anything upon
yuj	yu/j	dhaatu	7	furnished or provided or filled with
yuj	yuj	dhaatu	7	be absorbed in meditation; to wish to be absorbed in meditation; to wish to harness
yuj	yu/j	dhaatu	8	the two Aśvins
yuj	yuj	dhaatu	8	to appoint or to charge or intrust with; to wish to appoint or institute; to wish to fix or aim
yuj	yu/j	dhaatu	9	the zodiacal sign Gemini
yuj	yuj	dhaatu	9	attack
yuj	yuj	dhaatu	10	devout
yuj	yuj	dhaatu	11	esteem lightly
yuj	yuj	dhaatu	12	fall to the lot of
yuj	yuj	dhaatu	13	to ascertain or know the conjunction of the moon with an asterism
yuj	yuj	dhaatu	14	to concentrate the mind in order to obtain union with the Universal Spirit
yuj	yuj	dhaatu	15	to think little of
